BOLOMBOY JOEL,9:28,2,0,0,2/2,1,1,2,0,0,1,1,0,2,2,4,12.30.2020,CSKA,Milan,FALSE
KURBANOV NIKITA,17:48,5,0/1,1/1,2/4,1,2,3,0,0,3,0,1,1,2,2,10.16.2020,CSKA,Alba,TRUE
KHOMENKO ALEXANDER,0:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.22.2020,CSKA,Crvena Zvezda,FALSE
JAMES MIKE,33:20,9,2/5,0/4,5/6,0,1,1,8,2,3,0,1,3,5,10,10.22.2020,CSKA,Crvena Zvezda,FALSE
HILLIARD DARRUN,13:50,2,1/2,0/2,0,0,1,1,0,0,2,1,0,4,2,-3,10.22.2020,CSKA,Crvena Zvezda,FALSE
UKHOV IVAN,6:49,2,1/2,0,0,0,0,0,0,0,0,0,0,1,0,0,10.22.2020,CSKA,Crvena Zvezda,FALSE
HACKETT DANIEL,35:52,29,3/4,6/8,5/5,2,3,5,3,2,1,0,0,0,4,39,10.22.2020,CSKA,Crvena Zvezda,FALSE
ANTONOV SEMEN,0:29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10.22.2020,CSKA,Crvena Zvezda,FALSE
VOIGTMANN JOHANNES,33:19,9,3/5,0/1,3/3,0,5,5,1,0,2,2,0,2,3,13,10.22.2020,CSKA,Crvena Zvezda,FALSE
CLYBURN WILL,36:17,18,5/10,1/5,5/6,2,2,4,1,0,2,0,0,2,4,13,10.22.2020,CSKA,Crvena Zvezda,FALSE
SHENGELIA TORNIKE,21:02,8,1/1,1/2,3/6,1,3,4,3,1,2,0,0,5,6,11,10.22.2020,CSKA,Crvena Zvezda,FALSE
MILUTINOV NIKOLA,9:24,2,1/1,0,0,1,2,3,0,0,0,0,0,2,0,3,10.22.2020,CSKA,Crvena Zvezda,FALSE
KURBANOV NIKITA,34:29,5,0/2,1/3,2/2,1,1,2,0,0,1,2,1,0,2,5,10.22.2020,CSKA,Crvena Zvezda,FALSE
JAMES MIKE,27:39,17,5/5,2/7,1/2,0,2,2,5,1,1,0,0,2,3,19,10.29.2020,CSKA,Valencia,TRUE
HILLIARD DARRUN,21:10,12,3/5,2/4,0,0,0,0,0,1,1,0,1,1,0,6,10.29.2020,CSKA,Valencia,TRUE
HACKETT DANIEL,21:09,9,0/1,3/6,0,0,1,1,2,0,0,0,0,4,2,6,10.29.2020,CSKA,Valencia,TRUE
ANTONOV SEMEN,11:59,3,0,1/1,0,0,0,0,0,1,0,0,0,0,0,4,10.29.2020,CSKA,Valencia,TRUE
STRELNIEKS JANIS,10:02,2,1/3,0/1,0,0,0,0,2,0,0,0,0,2,0,-1,10.29.2020,CSKA,Valencia,TRUE
VOIGTMANN JOHANNES,19:31,11,2/4,2/3,1/1,3,4,7,1,0,0,0,1,2,1,14,10.29.2020,CSKA,Valencia,TRUE
CLYBURN WILL,24:58,15,2/5,2/7,5/6,1,4,5,2,1,2,0,0,2,5,15,10.29.2020,CSKA,Valencia,TRUE
SHENGELIA TORNIKE,23:22,10,4/9,0/1,2/4,3,3,6,2,0,1,0,0,1,3,11,10.29.2020,CSKA,Valencia,TRUE
MILUTINOV NIKOLA,25:08,3,1/3,0,1/2,5,3,8,3,1,1,2,0,2,3,14,10.29.2020,CSKA,Valencia,TRUE
KURBANOV NIKITA,15:02,2,0/1,0/2,2/4,0,1,1,0,1,0,0,0,2,3,0,10.29.2020,CSKA,Valencia,TRUE
BOLOMBOY JOEL,21:56,6,3/3,0/1,0,2,2,4,1,0,2,0,0,2,0,6,11.06.2020,CSKA,Panathinaikos,FALSE
JAMES MIKE,22:53,10,1/4,2/6,2/4,0,2,2,5,0,2,0,2,2,4,6,11.06.2020,CSKA,Panathinaikos,FALSE
HILLIARD DARRUN,17:20,14,0/2,4/6,2/2,0,0,0,2,1,0,1,0,2,2,14,11.06.2020,CSKA,Panathinaikos,FALSE
HACKETT DANIEL,21:58,13,1/3,2/5,5/6,0,0,0,4,2,0,0,0,4,5,14,11.06.2020,CSKA,Panathinaikos,FALSE
STRELNIEKS JANIS,17:23,9,1/2,2/4,1/1,0,0,0,2,0,0,0,0,1,0,7,11.06.2020,CSKA,Panathinaikos,FALSE
VOIGTMANN JOHANNES,25:12,5,1/3,1/2,0,1,5,6,2,1,0,1,0,0,0,12,11.06.2020,CSKA,Panathinaikos,FALSE
CLYBURN WILL,27:15,15,4/6,0/2,7/7,1,6,7,0,0,2,0,0,2,6,20,11.06.2020,CSKA,Panathinaikos,FALSE
SHENGELIA TORNIKE,15:48,6,2/4,0/2,2/4,3,1,4,3,0,1,0,0,4,3,5,11.06.2020,CSKA,Panathinaikos,FALSE
MILUTINOV NIKOLA,14:53,6,2/3,0,2/4,4,2,6,0,0,0,1,0,0,3,13,11.06.2020,CSKA,Panathinaikos,FALSE
KURBANOV NIKITA,15:22,5,1/2,1/2,0,1,1,2,0,1,0,0,0,2,1,5,11.06.2020,CSKA,Panathinaikos,FALSE
BOLOMBOY JOEL,16:08,6,3/4,0,0,2,3,5,0,1,0,0,0,3,1,9,11.17.2020,CSKA,Zalgiris,FALSE
JAMES MIKE,26:04,27,3/5,5/6,6/6,0,1,1,5,0,3,0,0,1,6,32,11.17.2020,CSKA,Zalgiris,FALSE
HILLIARD DARRUN,23:41,12,2/4,2/6,2/2,0,1,1,2,0,1,0,1,3,4,8,11.17.2020,CSKA,Zalgiris,FALSE
UKHOV IVAN,13:11,3,0,1/6,0,0,0,0,1,0,0,0,0,3,3,-1,11.17.2020,CSKA,Zalgiris,FALSE
HACKETT DANIEL,16:53,4,1/2,0/1,2/2,1,2,3,1,0,2,1,0,4,2,3,11.17.2020,CSKA,Zalgiris,FALSE
ANTONOV SEMEN,10:43,5,1/1,1/2,0,0,0,0,0,0,0,0,0,2,0,2,11.17.2020,CSKA,Zalgiris,FALSE
CLYBURN WILL,26:45,13,3/5,2/4,1/2,0,4,4,2,1,1,0,0,1,2,15,11.17.2020,CSKA,Zalgiris,FALSE
SHENGELIA TORNIKE,25:24,7,2/9,1/1,0/2,0,1,1,4,3,1,0,0,3,1,3,11.17.2020,CSKA,Zalgiris,FALSE
MILUTINOV NIKOLA,23:52,8,3/3,0,2/3,3,4,7,0,2,1,0,0,2,4,17,11.17.2020,CSKA,Zalgiris,FALSE
KURBANOV NIKITA,17:19,2,1/1,0/1,0,2,0,2,0,0,0,1,0,2,1,3,11.17.2020,CSKA,Zalgiris,FALSE
BOLOMBOY JOEL,13:50,1,0/2,0,1/2,4,2,6,0,0,1,0,0,0,3,6,11.19.2020,CSKA,Bayern,FALSE
JAMES MIKE,28:25,25,5/8,2/8,9/11,0,2,2,2,3,4,0,0,1,5,21,11.19.2020,CSKA,Bayern,FALSE
HILLIARD DARRUN,26:00,14,2/5,2/4,4/6,0,3,3,4,0,0,0,0,4,2,12,11.19.2020,CSKA,Bayern,FALSE
HACKETT DANIEL,19:38,3,1/2,0/2,1/2,0,0,0,0,1,0,0,1,3,3,-1,11.19.2020,CSKA,Bayern,FALSE
ANTONOV SEMEN,18:06,2,0,0/2,2/2,1,0,1,1,0,1,0,0,1,1,1,11.19.2020,CSKA,Bayern,FALSE
CLYBURN WILL,26:49,13,1/4,1/5,8/8,1,4,5,2,0,1,0,0,2,8,18,11.19.2020,CSKA,Bayern,FALSE
SHENGELIA TORNIKE,19:13,6,1/3,0/2,4/5,0,3,3,1,1,2,0,0,4,3,3,11.19.2020,CSKA,Bayern,FALSE
LOPATIN ANDREI,3:04,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,11.19.2020,CSKA,Bayern,FALSE
UMRIKHIN YURY,0:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.19.2020,CSKA,Bayern,FALSE
MILUTINOV NIKOLA,25:14,18,8/8,0/1,2/3,6,6,12,1,1,3,0,0,3,5,29,11.19.2020,CSKA,Bayern,FALSE
KURBANOV NIKITA,19:37,7,1/2,1/2,2/2,1,0,1,0,0,0,0,0,0,1,7,11.19.2020,CSKA,Bayern,FALSE
BOLOMBOY JOEL,10:23,0,0/1,0,0,1,1,2,0,0,0,0,0,0,1,2,11.26.2020,CSKA,Real Madrid,TRUE
JAMES MIKE,28:11,28,6/9,5/10,1/1,1,1,2,1,0,2,0,0,1,4,24,11.26.2020,CSKA,Real Madrid,TRUE
HILLIARD DARRUN,19:46,5,1/5,0,3/3,0,1,1,1,0,1,0,1,1,1,1,11.26.2020,CSKA,Real Madrid,TRUE
UKHOV IVAN,8:41,0,0/1,0/1,0,1,1,2,0,0,0,0,1,2,0,-3,11.26.2020,CSKA,Real Madrid,TRUE
HACKETT DANIEL,23:02,2,1/2,0/2,0,1,1,2,0,0,2,0,0,4,3,-2,11.26.2020,CSKA,Real Madrid,TRUE
VOIGTMANN JOHANNES,13:52,5,1/1,1/2,0,2,2,4,0,0,3,0,0,0,0,5,11.26.2020,CSKA,Real Madrid,TRUE
CLYBURN WILL,31:00,11,1/6,2/6,3/4,1,8,9,2,0,0,1,1,0,3,15,11.26.2020,CSKA,Real Madrid,TRUE
SHENGELIA TORNIKE,27:31,15,5/8,1/5,2/2,1,6,7,0,0,0,0,1,2,3,15,11.26.2020,CSKA,Real Madrid,TRUE
MILUTINOV NIKOLA,24:02,8,4/6,0,0,4,5,9,0,0,0,0,2,1,1,13,11.26.2020,CSKA,Real Madrid,TRUE
KURBANOV NIKITA,13:32,0,0/1,0,0,0,1,1,0,0,0,0,0,4,2,-2,11.26.2020,CSKA,Real Madrid,TRUE
BOLOMBOY JOEL,15:34,8,2/5,0,4/4,3,2,5,2,1,2,1,1,1,3,13,12.03.2020,CSKA,Olympiacos,TRUE
KHOMENKO ALEXANDER,2:10,0,0/1,0,0,0,0,0,0,0,0,0,0,0,0,-1,12.03.2020,CSKA,Olympiacos,TRUE
JAMES MIKE,26:14,16,3/9,2/5,4/5,2,5,7,7,4,3,0,2,3,4,20,12.03.2020,CSKA,Olympiacos,TRUE
HILLIARD DARRUN,17:46,7,2/2,1/6,0,1,1,2,0,2,2,0,0,2,0,2,12.03.2020,CSKA,Olympiacos,TRUE
UKHOV IVAN,7:54,6,1/2,1/1,1/2,0,0,0,0,1,1,0,0,2,1,3,12.03.2020,CSKA,Olympiacos,TRUE
HACKETT DANIEL,21:38,8,0/2,2/3,2/2,1,1,2,2,0,1,0,0,2,3,9,12.03.2020,CSKA,Olympiacos,TRUE
ANTONOV SEMEN,5:12,5,1/1,1/1,0,0,0,0,1,0,0,0,0,0,0,6,12.03.2020,CSKA,Olympiacos,TRUE
VOIGTMANN JOHANNES,19:06,6,1/1,1/4,1/2,1,3,4,2,1,0,0,0,1,2,10,12.03.2020,CSKA,Olympiacos,TRUE
CLYBURN WILL,20:07,2,0/1,0/2,2/2,1,2,3,0,1,3,0,0,2,4,2,12.03.2020,CSKA,Olympiacos,TRUE
SHENGELIA TORNIKE,15:58,10,2/6,2/3,0,0,0,0,1,0,1,0,0,1,1,5,12.03.2020,CSKA,Olympiacos,TRUE
MILUTINOV NIKOLA,24:26,4,2/3,0,0,2,6,8,1,0,0,1,0,1,2,14,12.03.2020,CSKA,Olympiacos,TRUE
KURBANOV NIKITA,23:55,8,2/3,1/3,1/2,0,4,4,1,1,0,0,0,1,1,10,12.03.2020,CSKA,Olympiacos,TRUE
BOLOMBOY JOEL,11:12,10,5/6,0,0,3,0,3,0,0,0,0,1,1,0,10,12.11.2020,CSKA,Khimki,FALSE
KHOMENKO ALEXANDER,7:37,4,1/2,0,2/2,1,0,1,0,0,1,0,1,1,2,3,12.11.2020,CSKA,Khimki,FALSE
JAMES MIKE,32:40,36,4/7,6/7,10/12,1,8,9,10,1,3,0,1,3,8,51,12.11.2020,CSKA,Khimki,FALSE
HILLIARD DARRUN,32:07,15,3/7,2/7,3/3,1,4,5,2,1,2,0,1,3,2,10,12.11.2020,CSKA,Khimki,FALSE
UKHOV IVAN,7:36,0,0,0/2,0,0,1,1,0,0,0,0,0,3,0,-4,12.11.2020,CSKA,Khimki,FALSE
ANTONOV SEMEN,0:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.11.2020,CSKA,Khimki,FALSE
VOIGTMANN JOHANNES,19:23,4,2/3,0,0/1,1,2,3,1,2,2,0,0,0,1,7,12.11.2020,CSKA,Khimki,FALSE
CLYBURN WILL,25:37,9,1/6,1/5,4/6,0,3,3,0,0,4,0,2,5,5,-5,12.11.2020,CSKA,Khimki,FALSE
SHENGELIA TORNIKE,19:16,5,2/6,0/1,1/1,2,2,4,0,2,2,0,0,4,4,4,12.11.2020,CSKA,Khimki,FALSE
MILUTINOV NIKOLA,28:41,11,4/7,0,3/5,6,5,11,4,2,0,1,1,2,3,24,12.11.2020,CSKA,Khimki,FALSE
KURBANOV NIKITA,15:44,2,1/1,0/1,0,0,0,0,0,1,0,1,0,0,0,3,12.11.2020,CSKA,Khimki,FALSE
KHOMENKO ALEXANDER,9:01,4,2/2,0,0,0,0,0,0,0,0,0,0,2,1,3,12.15.2020,CSKA,Anadolu Efes,TRUE
JAMES MIKE,26:28,11,2/4,1/6,4/6,1,4,5,10,0,1,0,1,0,4,19,12.15.2020,CSKA,Anadolu Efes,TRUE
HILLIARD DARRUN,23:24,16,5/7,2/4,0,1,4,5,1,2,2,0,0,1,2,19,12.15.2020,CSKA,Anadolu Efes,TRUE
UKHOV IVAN,12:34,8,1/2,2/2,0,1,1,2,1,1,1,0,0,3,0,7,12.15.2020,CSKA,Anadolu Efes,TRUE
ANTONOV SEMEN,15:18,7,2/2,1/2,0,2,0,2,1,0,0,0,0,4,0,5,12.15.2020,CSKA,Anadolu Efes,TRUE
STRELNIEKS JANIS,14:38,5,1/1,1/3,0,0,0,0,1,1,0,0,0,0,0,5,12.15.2020,CSKA,Anadolu Efes,TRUE
VOIGTMANN JOHANNES,16:19,7,2/4,1/1,0,2,8,10,5,1,1,0,0,1,1,20,12.15.2020,CSKA,Anadolu Efes,TRUE
CLYBURN WILL,22:17,22,4/6,3/5,5/5,0,1,1,1,1,2,0,0,0,6,25,12.15.2020,CSKA,Anadolu Efes,TRUE
SHENGELIA TORNIKE,17:10,8,1/3,2/5,0,1,1,2,2,0,1,0,1,5,0,0,12.15.2020,CSKA,Anadolu Efes,TRUE
LOPATIN ANDREI,3:44,0,0,0/1,0,0,0,0,0,0,2,0,0,0,0,-3,12.15.2020,CSKA,Anadolu Efes,TRUE
MILUTINOV NIKOLA,23:56,12,6/6,0,0/1,3,7,10,0,0,0,1,0,2,1,21,12.15.2020,CSKA,Anadolu Efes,TRUE
KURBANOV NIKITA,15:11,0,0,0/2,0,1,1,2,1,0,1,0,1,2,1,-2,12.15.2020,CSKA,Anadolu Efes,TRUE
KHOMENKO ALEXANDER,0:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,12.18.2020,CSKA,Zenit,TRUE
JAMES MIKE,31:42,20,6/10,2/4,2/2,1,5,6,7,4,3,0,0,2,6,32,12.18.2020,CSKA,Zenit,TRUE
HILLIARD DARRUN,26:18,13,4/9,1/6,2/2,0,2,2,0,1,0,0,1,0,3,8,12.18.2020,CSKA,Zenit,TRUE
UKHOV IVAN,0:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.18.2020,CSKA,Zenit,TRUE
ANTONOV SEMEN,6:19,0,0/1,0,0,0,0,0,0,0,1,1,0,3,0,-4,12.18.2020,CSKA,Zenit,TRUE
STRELNIEKS JANIS,9:18,3,0,1/2,0,0,0,0,1,0,0,0,0,3,0,0,12.18.2020,CSKA,Zenit,TRUE
VOIGTMANN JOHANNES,17:47,6,0,2/2,0,1,5,6,0,0,2,0,0,0,1,11,12.18.2020,CSKA,Zenit,TRUE
CLYBURN WILL,24:16,11,0/3,3/7,2/2,0,1,1,2,0,1,0,0,1,1,6,12.18.2020,CSKA,Zenit,TRUE
SHENGELIA TORNIKE,28:56,10,2/5,1/1,3/4,0,1,1,2,1,1,0,0,1,5,13,12.18.2020,CSKA,Zenit,TRUE
MILUTINOV NIKOLA,27:03,13,6/8,0,1/2,7,6,13,0,0,1,0,0,1,3,24,12.18.2020,CSKA,Zenit,TRUE
KURBANOV NIKITA,27:27,7,2/2,1/2,0,0,3,3,0,0,0,1,0,2,0,8,12.18.2020,CSKA,Zenit,TRUE
KHOMENKO ALEXANDER,0:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22.2020,CSKA,Asvel,FALSE
JAMES MIKE,36:11,31,7/12,3/11,8/8,1,2,3,6,2,4,0,2,3,4,24,12.22.2020,CSKA,Asvel,FALSE
HILLIARD DARRUN,22:25,11,2/3,1/5,4/4,0,2,2,0,2,1,1,0,2,2,10,12.22.2020,CSKA,Asvel,FALSE
UKHOV IVAN,10:37,0,0,0,0,0,0,0,1,0,0,0,0,4,1,-2,12.22.2020,CSKA,Asvel,FALSE
ANTONOV SEMEN,7:18,0,0,0,0,2,1,3,1,0,0,0,0,2,1,3,12.22.2020,CSKA,Asvel,FALSE
VOIGTMANN JOHANNES,17:38,5,1/2,1/1,0,3,1,4,0,0,4,0,0,2,1,3,12.22.2020,CSKA,Asvel,FALSE
CLYBURN WILL,16:32,7,2/5,1/1,0/2,0,1,1,1,0,1,0,1,1,2,3,12.22.2020,CSKA,Asvel,FALSE
SHENGELIA TORNIKE,29:23,13,4/7,1/1,2/6,2,1,3,4,2,2,0,0,1,7,19,12.22.2020,CSKA,Asvel,FALSE
MILUTINOV NIKOLA,28:19,17,7/10,0,3/4,5,9,14,0,1,0,0,0,0,2,30,12.22.2020,CSKA,Asvel,FALSE
KURBANOV NIKITA,30:45,3,0,1/1,0,1,1,2,4,2,0,1,0,2,1,11,12.22.2020,CSKA,Asvel,FALSE
BOLOMBOY JOEL,9:00,0,0,0/1,0/2,0,1,1,0,1,0,0,0,1,1,-1,11.12.2020,CSKA,Baskonia,TRUE
KHOMENKO ALEXANDER,9:36,7,1/1,1/2,2/3,0,0,0,0,0,2,0,0,2,4,5,11.12.2020,CSKA,Baskonia,TRUE
HILLIARD DARRUN,34:25,31,5/6,7/10,0,0,1,1,2,1,0,0,0,1,2,32,11.12.2020,CSKA,Baskonia,TRUE
HACKETT DANIEL,27:33,16,4/7,2/3,2/2,0,3,3,3,1,3,0,0,4,2,14,11.12.2020,CSKA,Baskonia,TRUE
ANTONOV SEMEN,4:14,0,0,0/1,0,0,0,0,0,0,0,0,0,3,0,-4,11.12.2020,CSKA,Baskonia,TRUE
VOIGTMANN JOHANNES,14:59,2,1/1,0/1,0,0,3,3,1,0,1,0,0,1,0,3,11.12.2020,CSKA,Baskonia,TRUE
CLYBURN WILL,23:58,12,3/5,1/3,3/5,0,0,0,2,1,2,0,1,3,3,6,11.12.2020,CSKA,Baskonia,TRUE
SHENGELIA TORNIKE,27:11,12,4/5,1/3,1/4,2,5,7,4,1,4,0,0,4,5,15,11.12.2020,CSKA,Baskonia,TRUE
MILUTINOV NIKOLA,28:49,7,2/5,0,3/6,1,1,2,1,0,1,0,0,3,6,6,11.12.2020,CSKA,Baskonia,TRUE
KURBANOV NIKITA,20:15,2,0,0,2/2,1,0,1,0,2,0,0,0,2,3,6,11.12.2020,CSKA,Baskonia,TRUE
TOURKCAN MIRSAD,40:00,20,7/10,1/3,3/4,3,12,15,0,0,2,3,0,3,4,31,02.28.2002,CSKA,Maccabi Elite,FALSE
TOURKCAN MIRSAD,33:26,17,6/9,1/3,2/2,2,7,9,0,0,3,2,0,4,6,22,03.06.2002,CSKA,Ulker,TRUE
TOURKCAN MIRSAD,34:41,13,4/8,1/2,2/5,5,7,12,1,0,3,0,1,3,5,16,03.20.2002,CSKA,Tau Ceramica,FALSE
TOURKCAN MIRSAD,36:59,18,3/8,2/3,6/8,4,6,10,4,1,5,1,0,4,7,24,03.28.2002,CSKA,Maccabi Elite,TRUE
TOURKCAN MIRSAD,30:53,7,1/5,1/6,2/2,2,5,7,3,1,5,1,0,3,1,3,04.03.2002,CSKA,Tau Ceramica,TRUE
TOURKCAN MIRSAD,38:16,22,6/8,0/1,10/16,2,9,11,3,4,7,2,0,3,11,34,04.18.2002,CSKA,Ulker,FALSE
TOURKCAN MIRSAD,27:23,10,3/7,0/4,4/4,6,5,11,2,2,3,0,0,5,6,15,10.11.2001,CSKA,Pau-Orthez,FALSE
TOURKCAN MIRSAD,40:00,17,6/8,0/1,5/7,2,9,11,1,2,2,2,0,2,7,31,10.18.2001,CSKA,Panathinaikos Athens,TRUE
TOURKCAN MIRSAD,36:05,23,8/14,0,7/9,3,11,14,4,0,3,2,1,3,8,36,10.25.2001,CSKA,Buducnost,FALSE
TOURKCAN MIRSAD,32:49,18,8/11,0/2,2/6,2,12,14,1,1,0,0,1,4,6,26,11.01.2001,CSKA,KRKA Novo Mesto,TRUE
TOURKCAN MIRSAD,35:29,25,7/10,1/2,8/14,7,8,15,2,3,8,1,0,2,10,36,11.08.2001,CSKA,Zadar,FALSE
TOURKCAN MIRSAD,30:50,14,2/7,2/4,4/4,3,8,11,2,2,4,1,0,3,4,20,11.15.2001,CSKA,Real Madrid,TRUE
TOURKCAN MIRSAD,35:19,27,7/15,2/3,7/8,10,13,23,3,0,4,0,1,3,8,43,01.10.2002,CSKA,Buducnost,TRUE
TOURKCAN MIRSAD,30:19,17,7/11,0,3/4,3,4,7,3,2,5,1,2,3,4,19,01.16.2002,CSKA,KRKA Novo Mesto,FALSE
TOURKCAN MIRSAD,38:32,19,8/14,0/1,3/3,8,10,18,4,1,4,2,0,4,5,34,01.31.2002,CSKA,Zadar,TRUE
TOURKCAN MIRSAD,38:47,24,9/17,1/2,3/5,6,8,14,1,1,2,1,1,4,4,27,02.07.2002,CSKA,Real Madrid,FALSE
TOURKCAN MIRSAD,37:14,9,2/6,1/2,2/2,3,12,15,1,1,2,2,1,2,4,22,02.14.2002,CSKA,Skipper Bologna,TRUE
BROWN MARCUS,38:00,19,5/10,2/7,3/4,3,1,4,2,0,2,0,0,4,7,15,11.05.2003,CSKA,Montepaschi Siena,TRUE
BROWN MARCUS,36:15,21,5/6,1/6,8/10,0,2,2,4,5,4,0,0,3,8,25,11.13.2003,CSKA,Unicaja,FALSE
BROWN MARCUS,23:15,15,6/6,1/3,0,0,2,2,5,1,2,1,0,1,1,20,11.19.2003,CSKA,KRKA Novo Mesto,TRUE
BROWN MARCUS,33:00,16,4/7,2/3,2/2,0,1,1,5,0,3,0,0,1,5,19,11.26.2003,CSKA,Panathinaikos,FALSE
BROWN MARCUS,33:00,18,1/3,3/7,7/7,0,1,1,3,0,2,1,0,3,7,19,12.03.2003,CSKA,Skipper Fortitudo Bologna,TRUE
BROWN MARCUS,37:15,24,4/7,2/6,10/10,1,2,3,3,3,2,0,0,2,13,35,12.11.2003,CSKA,Maccabi Elite Tel Aviv,FALSE
