BOLOMBOY JOEL,9:28,2,0,0,2/2,1,1,2,0,0,1,1,0,2,2,4,12.30.2020,CSKA,Milan,FALSE
TEODOSIC MILOS,28:52,21,1/3,3/7,10/11,0,2,2,5,1,1,0,1,0,7,27,02.12.2016,CSKA,Olympiacos Piraeus,TRUE
TEODOSIC MILOS,25:47,26,1/2,6/9,6/6,1,2,3,3,1,4,0,0,2,4,27,02.25.2016,CSKA,Khimki Moscow Region,TRUE
TEODOSIC MILOS,24:31,15,1/6,3/3,4/5,0,2,2,5,0,3,0,0,1,4,16,03.02.2016,CSKA,Real Madrid,FALSE
TEODOSIC MILOS,36:31,23,5/8,2/6,7/8,2,5,7,6,0,5,0,1,4,7,25,03.11.2016,CSKA,FC Barcelona Lassa,FALSE
TEODOSIC MILOS,24:23,17,4/7,2/8,3/3,1,4,5,6,0,3,0,1,2,4,17,03.17.2016,CSKA,Laboral Kutxa Vitoria Gasteiz,TRUE
TEODOSIC MILOS,27:51,19,2/5,3/10,6/8,0,2,2,2,0,1,0,0,2,6,14,03.24.2016,CSKA,Brose Baskets Bamberg,FALSE
TEODOSIC MILOS,29:42,15,1/3,2/5,7/7,0,4,4,4,0,4,0,0,2,5,17,04.01.2016,CSKA,Zalgiris Kaunas,TRUE
TEODOSIC MILOS,23:49,13,2/4,2/5,3/6,0,1,1,8,3,3,0,1,1,6,18,04.08.2016,CSKA,Olympiacos Piraeus,FALSE
TEODOSIC MILOS,35:24,23,4/5,4/5,3/3,0,6,6,6,0,6,0,0,3,4,28,04.12.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
TEODOSIC MILOS,18:14,9,0/1,3/5,0,1,2,3,1,0,5,0,0,2,0,3,04.14.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
TEODOSIC MILOS,29:24,12,1/1,2/4,4/4,0,0,0,7,0,7,0,0,3,3,10,04.18.2016,CSKA,Crvena Zvezda Telekom Belgrade,FALSE
TEODOSIC MILOS,24:51,8,0/1,2/4,2/2,0,1,1,6,1,2,0,0,3,5,13,05.13.2016,CSKA,Lokomotiv Kuban Krasnodar,TRUE
TEODOSIC MILOS,34:43,19,1/1,3/6,8/9,0,5,5,7,2,2,0,1,4,7,29,05.15.2016,CSKA,Fenerbahce Istanbul,FALSE
JACKSON AARON,23:50,12,4/6,0,4/4,0,0,0,7,2,1,0,0,1,5,22,10.15.2015,CSKA,Maccabi FOX Tel Aviv,TRUE
JACKSON AARON,22:09,12,5/7,0/1,2/3,1,1,2,4,1,2,0,0,2,2,13,10.23.2015,CSKA,Dinamo Banco di Sardegna Sassari,FALSE
JACKSON AARON,21:30,13,2/4,3/4,0,0,1,1,2,1,1,0,0,3,1,11,10.29.2015,CSKA,Brose Baskets Bamberg,TRUE
JACKSON AARON,24:23,7,3/5,0/2,1/2,1,3,4,1,1,3,0,0,3,1,3,11.05.2015,CSKA,Darussafaka Dogus Istanbul,FALSE
JACKSON AARON,22:29,0,0,0/1,0,0,3,3,5,0,0,0,0,1,4,10,11.13.2015,CSKA,Unicaja Malaga,TRUE
JACKSON AARON,17:11,4,1/3,0/1,2/2,0,1,1,1,0,2,0,0,2,2,1,11.19.2015,CSKA,Maccabi FOX Tel Aviv,FALSE
JACKSON AARON,12:59,0,0/1,0/2,0,0,1,1,0,1,1,0,1,2,0,-5,11.27.2015,CSKA,Dinamo Banco di Sardegna Sassari,TRUE
JACKSON AARON,9:08,0,0/1,0/2,0,2,0,2,1,0,0,0,0,1,2,1,01.14.2016,CSKA,FC Barcelona Lassa,TRUE
JACKSON AARON,13:03,4,2/2,0,0,0,1,1,0,0,0,0,0,1,0,4,01.21.2016,CSKA,Laboral Kutxa Vitoria Gasteiz,FALSE
JACKSON AARON,14:31,3,0/1,1/2,0,0,1,1,1,0,2,0,0,1,2,2,01.28.2016,CSKA,Brose Baskets Bamberg,TRUE
JACKSON AARON,14:15,1,0,0/2,1/2,0,2,2,7,0,2,0,0,3,1,3,02.05.2016,CSKA,Zalgiris Kaunas,FALSE
JACKSON AARON,15:38,3,1/4,0/1,1/2,0,0,0,0,1,0,0,1,2,2,-2,02.12.2016,CSKA,Olympiacos Piraeus,TRUE
JACKSON AARON,15:41,8,0,2/2,2/2,0,2,2,4,1,1,0,0,5,1,10,02.25.2016,CSKA,Khimki Moscow Region,TRUE
JACKSON AARON,12:07,0,0/1,0,0,0,1,1,4,0,0,0,0,1,1,4,03.02.2016,CSKA,Real Madrid,FALSE
JACKSON AARON,6:16,0,0/1,0/1,0,0,0,0,1,0,0,0,0,1,0,-2,03.11.2016,CSKA,FC Barcelona Lassa,FALSE
JACKSON AARON,12:01,3,0,1/1,0,0,0,0,3,0,0,0,0,2,0,4,03.17.2016,CSKA,Laboral Kutxa Vitoria Gasteiz,TRUE
JACKSON AARON,17:49,4,2/2,0/1,0,0,2,2,1,0,0,0,0,1,0,5,03.24.2016,CSKA,Brose Baskets Bamberg,FALSE
JACKSON AARON,4:47,0,0/1,0/1,0,0,0,0,0,0,0,0,0,1,0,-3,04.01.2016,CSKA,Zalgiris Kaunas,TRUE
JACKSON AARON,23:36,13,5/5,1/4,0/3,1,0,1,3,1,0,1,0,2,2,13,04.08.2016,CSKA,Olympiacos Piraeus,FALSE
JACKSON AARON,9:14,3,1/1,0/1,1/2,0,1,1,1,0,1,0,0,1,1,2,04.12.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
JACKSON AARON,17:58,5,1/3,1/2,0,1,3,4,3,0,3,0,2,4,3,3,04.14.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
JACKSON AARON,16:26,6,0/1,2/3,0,0,1,1,4,0,2,0,0,0,0,7,04.18.2016,CSKA,Crvena Zvezda Telekom Belgrade,FALSE
JACKSON AARON,5:07,0,0,0/2,0,0,0,0,0,0,1,0,0,0,0,-3,05.13.2016,CSKA,Lokomotiv Kuban Krasnodar,TRUE
JACKSON AARON,16:48,8,3/3,0/2,2/2,0,1,1,1,0,1,0,0,2,2,7,05.15.2016,CSKA,Fenerbahce Istanbul,FALSE
FRIDZON VITALY,15:45,11,3/4,1/4,2/2,1,3,4,1,1,0,0,0,2,2,13,10.15.2015,CSKA,Maccabi FOX Tel Aviv,TRUE
FRIDZON VITALY,9:38,6,3/3,0/1,0,1,2,3,1,0,2,0,0,1,0,6,10.23.2015,CSKA,Dinamo Banco di Sardegna Sassari,FALSE
FRIDZON VITALY,5:36,0,0/1,0,0,1,3,4,1,1,0,0,0,2,0,3,10.29.2015,CSKA,Brose Baskets Bamberg,TRUE
FRIDZON VITALY,23:36,12,3/6,1/2,3/3,0,2,2,2,2,1,0,2,2,3,12,11.19.2015,CSKA,Maccabi FOX Tel Aviv,FALSE
FRIDZON VITALY,11:49,7,0/1,1/2,4/4,0,1,1,1,0,1,0,0,2,2,6,11.27.2015,CSKA,Dinamo Banco di Sardegna Sassari,TRUE
FRIDZON VITALY,17:00,2,1/1,0/1,0,0,1,1,1,1,1,0,0,2,0,1,12.03.2015,CSKA,Brose Baskets Bamberg,FALSE
FRIDZON VITALY,17:40,13,1/3,3/4,2/2,0,2,2,2,1,1,0,0,3,2,13,12.11.2015,CSKA,Darussafaka Dogus Istanbul,TRUE
FRIDZON VITALY,14:53,9,0/2,3/6,0,0,0,0,0,0,0,0,0,2,0,2,12.18.2015,CSKA,Unicaja Malaga,FALSE
FRIDZON VITALY,26:28,9,1/2,2/3,1/2,0,4,4,1,2,2,0,1,2,3,11,12.29.2015,CSKA,Khimki Moscow Region,FALSE
FRIDZON VITALY,12:11,7,2/3,1/1,0,0,1,1,1,0,0,0,1,3,0,4,01.07.2016,CSKA,Real Madrid,TRUE
FRIDZON VITALY,18:39,6,1/1,1/3,1/2,0,0,0,1,0,1,0,0,2,3,4,01.14.2016,CSKA,FC Barcelona Lassa,TRUE
FRIDZON VITALY,13:43,10,2/4,1/2,3/5,1,1,2,1,0,1,0,1,2,2,6,01.21.2016,CSKA,Laboral Kutxa Vitoria Gasteiz,FALSE
FRIDZON VITALY,14:24,3,0,0/4,3/4,0,0,0,1,0,0,0,0,3,2,-2,01.28.2016,CSKA,Brose Baskets Bamberg,TRUE
FRIDZON VITALY,16:08,10,0/1,3/5,1/2,2,0,2,1,1,0,0,0,1,1,10,02.05.2016,CSKA,Zalgiris Kaunas,FALSE
FRIDZON VITALY,5:38,3,0,1/1,0,0,0,0,0,1,0,0,0,3,0,1,02.12.2016,CSKA,Olympiacos Piraeus,TRUE
FRIDZON VITALY,12:09,2,0/1,0/1,2/2,0,2,2,0,0,1,0,0,1,1,1,02.25.2016,CSKA,Khimki Moscow Region,TRUE
FRIDZON VITALY,14:05,13,1/1,3/4,2/2,1,0,1,1,1,0,0,0,4,2,13,03.02.2016,CSKA,Real Madrid,FALSE
FRIDZON VITALY,17:34,4,2/2,0/3,0,2,1,3,3,0,0,0,0,2,2,7,03.11.2016,CSKA,FC Barcelona Lassa,FALSE
FRIDZON VITALY,16:00,0,0/1,0/1,0,0,2,2,1,0,0,0,0,3,0,-2,03.17.2016,CSKA,Laboral Kutxa Vitoria Gasteiz,TRUE
FRIDZON VITALY,10:29,0,0,0/2,0,0,1,1,1,1,0,0,0,1,0,0,03.24.2016,CSKA,Brose Baskets Bamberg,FALSE
FRIDZON VITALY,18:26,12,0/2,4/7,0,0,4,4,1,1,1,0,1,3,3,11,04.01.2016,CSKA,Zalgiris Kaunas,TRUE
FRIDZON VITALY,15:55,11,2/3,2/4,1/1,0,2,2,1,1,0,0,1,2,1,10,04.08.2016,CSKA,Olympiacos Piraeus,FALSE
FRIDZON VITALY,15:32,5,1/1,1/4,0,0,2,2,0,2,2,1,0,3,1,3,04.12.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
FRIDZON VITALY,3:45,2,0/1,0/1,2/2,0,0,0,0,0,0,0,0,2,2,0,04.14.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
FRIDZON VITALY,7:42,2,0/1,0/1,2/2,0,2,2,1,0,0,0,0,2,1,2,04.18.2016,CSKA,Crvena Zvezda Telekom Belgrade,FALSE
FRIDZON VITALY,16:39,13,3/3,2/3,1/1,1,0,1,0,1,1,0,0,3,1,11,05.13.2016,CSKA,Lokomotiv Kuban Krasnodar,TRUE
FRIDZON VITALY,6:03,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,05.15.2016,CSKA,Fenerbahce Istanbul,FALSE
DE COLO NANDO,20:08,17,6/8,1/3,2/2,0,3,3,1,0,0,0,0,1,3,19,10.15.2015,CSKA,Maccabi FOX Tel Aviv,TRUE
DE COLO NANDO,26:10,18,3/7,3/5,3/4,0,5,5,6,3,3,0,1,1,4,24,10.23.2015,CSKA,Dinamo Banco di Sardegna Sassari,FALSE
DE COLO NANDO,29:25,22,6/9,1/1,7/8,0,0,0,7,2,3,0,0,3,7,28,10.29.2015,CSKA,Brose Baskets Bamberg,TRUE
DE COLO NANDO,23:52,19,7/11,1/3,2/3,1,4,5,1,0,2,0,1,2,4,17,11.05.2015,CSKA,Darussafaka Dogus Istanbul,FALSE
DE COLO NANDO,28:38,14,4/5,2/7,0,1,2,3,4,2,4,0,0,1,5,17,11.13.2015,CSKA,Unicaja Malaga,TRUE
DE COLO NANDO,26:47,15,3/8,2/5,3/3,0,3,3,5,1,1,0,0,3,5,17,11.19.2015,CSKA,Maccabi FOX Tel Aviv,FALSE
DE COLO NANDO,26:57,17,1/5,1/2,12/12,0,3,3,3,1,1,0,0,1,9,26,11.27.2015,CSKA,Dinamo Banco di Sardegna Sassari,TRUE
DE COLO NANDO,29:38,27,7/9,3/5,4/4,0,2,2,11,0,2,0,1,3,3,33,12.03.2015,CSKA,Brose Baskets Bamberg,FALSE
DE COLO NANDO,20:34,14,4/8,0/1,6/6,0,7,7,4,0,4,0,0,1,4,19,12.11.2015,CSKA,Darussafaka Dogus Istanbul,TRUE
DE COLO NANDO,30:34,18,4/5,2/4,4/5,0,2,2,7,0,5,0,1,1,7,23,12.18.2015,CSKA,Unicaja Malaga,FALSE
DE COLO NANDO,26:57,20,4/10,2/5,6/6,0,3,3,6,0,3,1,1,4,7,20,12.29.2015,CSKA,Khimki Moscow Region,FALSE
DE COLO NANDO,35:10,28,9/13,3/5,1/1,0,2,2,7,0,5,0,1,2,6,29,01.07.2016,CSKA,Real Madrid,TRUE
DE COLO NANDO,21:16,19,5/7,2/3,3/4,0,6,6,3,1,1,0,0,0,4,28,01.28.2016,CSKA,Brose Baskets Bamberg,TRUE
DE COLO NANDO,22:32,19,4/8,3/4,2/2,1,2,3,3,3,3,1,0,1,5,25,02.05.2016,CSKA,Zalgiris Kaunas,FALSE
DE COLO NANDO,27:57,19,4/9,1/3,8/9,1,0,1,4,1,3,0,0,1,9,22,02.12.2016,CSKA,Olympiacos Piraeus,TRUE
DE COLO NANDO,30:22,19,1/6,4/8,5/6,1,3,4,8,2,2,0,0,1,8,28,02.25.2016,CSKA,Khimki Moscow Region,TRUE
DE COLO NANDO,30:39,12,1/6,2/5,4/4,0,6,6,8,0,3,0,1,2,5,17,03.02.2016,CSKA,Real Madrid,FALSE
DE COLO NANDO,35:21,30,6/11,4/6,6/9,1,6,7,3,2,4,0,0,1,6,33,03.11.2016,CSKA,FC Barcelona Lassa,FALSE
DE COLO NANDO,26:36,19,6/7,1/1,4/4,0,4,4,3,1,2,0,0,2,5,27,03.17.2016,CSKA,Laboral Kutxa Vitoria Gasteiz,TRUE
DE COLO NANDO,31:32,21,5/10,1/5,8/8,0,2,2,7,0,2,0,2,3,7,21,03.24.2016,CSKA,Brose Baskets Bamberg,FALSE
DE COLO NANDO,29:49,26,5/7,3/4,7/7,1,6,7,3,1,4,1,1,1,6,35,04.01.2016,CSKA,Zalgiris Kaunas,TRUE
DE COLO NANDO,27:22,20,4/9,0/1,12/13,0,4,4,4,3,1,1,0,1,13,36,04.08.2016,CSKA,Olympiacos Piraeus,FALSE
DE COLO NANDO,28:10,7,2/5,0/1,3/3,0,2,2,10,0,3,0,0,4,8,16,04.12.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
DE COLO NANDO,21:48,13,2/5,0/1,9/10,0,4,4,3,3,3,0,0,2,8,21,04.14.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
DE COLO NANDO,28:13,20,7/9,1/5,3/4,0,3,3,2,1,5,0,1,3,9,19,04.18.2016,CSKA,Crvena Zvezda Telekom Belgrade,FALSE
DE COLO NANDO,32:48,30,9/14,2/4,6/6,0,3,3,4,1,3,0,1,4,7,30,05.13.2016,CSKA,Lokomotiv Kuban Krasnodar,TRUE
DE COLO NANDO,28:27,22,5/12,1/3,9/10,0,2,2,7,3,3,0,2,4,11,26,05.15.2016,CSKA,Fenerbahce Istanbul,FALSE
KAUN SASHA,2:39,2,1/2,0,0,0,0,0,0,0,0,0,0,2,0,-1,10.28.2009,CSKA,Lottomatica Roma,TRUE
KAUN SASHA,12:14,0,0,0,0/2,2,0,2,0,0,0,1,0,3,2,0,11.05.2009,CSKA,Maccabi Electra,FALSE
KAUN SASHA,5:38,0,0/1,0,0,0,2,2,0,0,0,0,0,1,0,0,11.11.2009,CSKA,Union Olimpija,TRUE
KAUN SASHA,35:44,14,6/12,0,2/2,4,4,8,1,2,1,0,1,3,2,16,11.26.2009,CSKA,Caja Laboral,FALSE
KAUN SASHA,24:16,12,5/5,0,2/2,3,2,5,0,1,2,2,0,1,2,19,12.02.2009,CSKA,Maroussi,TRUE
KAUN SASHA,28:47,13,6/9,0,1/1,4,6,10,2,1,0,1,0,1,1,24,12.10.2009,CSKA,Lottomatica Roma,FALSE
KAUN SASHA,36:05,21,6/9,0,9/15,1,4,5,1,0,4,0,1,3,11,21,12.17.2009,CSKA,Maccabi Electra,TRUE
KAUN SASHA,21:23,7,3/3,0,1/2,0,1,1,1,1,2,2,0,5,3,7,01.07.2010,CSKA,Union Olimpija,FALSE
KAUN SASHA,37:37,6,3/3,0,0,1,3,4,0,2,4,0,0,3,3,8,01.14.2010,CSKA,Caja Laboral,TRUE
KAUN SASHA,17:49,9,3/3,0,3/4,1,1,2,2,0,0,0,0,4,2,10,01.27.2010,CSKA,Unicaja,TRUE
KAUN SASHA,5:27,0,0/1,0,0,0,0,0,0,0,0,0,1,4,1,-5,02.03.2010,CSKA,Zalgiris Kaunas,FALSE
KAUN SASHA,35:23,18,6/7,0,6/9,4,6,10,0,1,0,5,0,4,6,32,02.10.2010,CSKA,Asseco Prokom,TRUE
KAUN SASHA,23:28,13,5/5,0,3/8,3,2,5,0,0,2,1,0,4,6,14,02.24.2010,CSKA,Asseco Prokom,FALSE
KAUN SASHA,21:51,14,7/10,0,0/1,3,5,8,0,1,1,0,2,2,1,15,03.03.2010,CSKA,Unicaja,FALSE
KAUN SASHA,12:33,6,2/5,0,2/2,0,1,1,1,0,0,2,1,1,2,7,03.10.2010,CSKA,Zalgiris Kaunas,TRUE
KAUN SASHA,13:09,10,4/5,0,2/2,1,1,2,0,0,1,0,0,4,1,7,03.23.2010,CSKA,Caja Laboral,TRUE
KAUN SASHA,18:57,9,4/5,0,1/2,3,5,8,0,0,0,1,1,3,2,14,03.25.2010,CSKA,Caja Laboral,TRUE
KAUN SASHA,21:17,7,3/5,0,1/2,1,2,3,0,0,0,2,0,5,3,7,03.30.2010,CSKA,Caja Laboral,FALSE
KAUN SASHA,32:49,18,8/9,0,2/5,4,6,10,1,0,4,1,0,2,7,27,04.01.2010,CSKA,Caja Laboral,FALSE
KAUN SASHA,34:41,9,4/7,0,1/4,4,6,10,1,0,1,1,0,2,3,15,05.07.2010,CSKA,Regal FC Barcelona,FALSE
KAUN SASHA,28:07,3,1/2,0,1/2,1,0,1,2,0,0,1,1,5,5,4,05.09.2010,CSKA,Partizan Belgrade,TRUE
KHRYAPA VICTOR,21:58,7,0/4,2/5,1/2,1,5,6,4,0,3,1,0,5,2,4,10.17.2011,CSKA,Zalgiris Kaunas,FALSE
KHRYAPA VICTOR,19:04,7,0,2/4,1/2,0,1,1,1,0,0,0,0,3,4,7,10.26.2011,CSKA,Brose Baskets,TRUE
KHRYAPA VICTOR,18:40,7,2/5,0/1,3/4,1,3,4,0,2,1,0,0,2,3,8,11.02.2011,CSKA,Zagreb,FALSE
KHRYAPA VICTOR,28:59,11,5/7,0/3,1/1,0,3,3,4,0,1,3,0,4,1,12,11.10.2011,CSKA,Panathinaikos Athens,FALSE
KHRYAPA VICTOR,21:11,3,0/2,1/3,0,0,3,3,4,0,3,0,1,3,1,0,11.16.2011,CSKA,Unicaja Malaga,TRUE
KHRYAPA VICTOR,18:05,7,1/2,1/3,2/2,0,2,2,3,1,4,0,0,5,1,2,11.23.2011,CSKA,Zalgiris Kaunas,TRUE
KHRYAPA VICTOR,30:38,19,2/3,5/5,0,0,7,7,5,1,4,0,0,3,0,24,11.30.2011,CSKA,Brose Baskets,FALSE
KHRYAPA VICTOR,18:31,2,1/2,0/1,0/2,2,2,4,2,0,0,0,0,4,3,3,12.07.2011,CSKA,Zagreb,TRUE
KHRYAPA VICTOR,28:35,16,4/5,1/1,5/5,1,6,7,4,2,1,0,0,3,4,28,12.14.2011,CSKA,Panathinaikos Athens,TRUE
KHRYAPA VICTOR,29:39,16,4/6,0/1,8/8,0,7,7,2,0,4,1,0,4,6,21,01.18.2012,CSKA,Olympiacos Piraeus,FALSE
KHRYAPA VICTOR,21:26,11,1/3,3/3,0,1,2,3,8,2,3,2,0,2,1,20,01.25.2012,CSKA,Anadolu Efes Istanbul,TRUE
KHRYAPA VICTOR,19:20,11,3/5,1/4,2/2,0,4,4,6,1,2,1,1,2,1,14,02.02.2012,CSKA,Galatasaray Medical Park,TRUE
KHRYAPA VICTOR,10:07,2,1/2,0/1,0,0,2,2,3,0,1,1,0,0,0,5,02.22.2012,CSKA,Olympiacos Piraeus,TRUE
KHRYAPA VICTOR,12:57,2,0/1,0,2/2,0,4,4,2,1,3,0,0,2,1,4,03.01.2012,CSKA,Anadolu Efes Istanbul,FALSE
KHRYAPA VICTOR,20:34,11,2/3,2/4,1/2,0,3,3,4,1,3,0,0,3,3,12,03.21.2012,CSKA,Gescrap Bilbao Basket,TRUE
KHRYAPA VICTOR,25:56,13,1/1,3/8,2/2,0,3,3,7,2,3,0,0,4,1,14,03.23.2012,CSKA,Gescrap Bilbao Basket,TRUE
KHRYAPA VICTOR,15:56,2,1/1,0/2,0,0,2,2,0,0,0,0,0,2,0,0,03.28.2012,CSKA,Gescrap Bilbao Basket,FALSE
KHRYAPA VICTOR,35:50,10,2/4,1/5,3/4,1,4,5,1,2,2,1,0,2,4,12,03.30.2012,CSKA,Gescrap Bilbao Basket,FALSE
KHRYAPA VICTOR,26:30,3,0/3,1/2,0,1,4,5,5,1,0,0,0,4,0,6,05.11.2012,CSKA,Panathinaikos Athens,TRUE
KHRYAPA VICTOR,28:47,3,0/2,1/2,0,0,6,6,1,1,3,0,0,5,4,4,05.13.2012,CSKA,Olympiacos Piraeus,TRUE
SHVED ALEXEY,23:45,19,3/4,2/4,7/8,0,1,1,2,0,0,0,0,2,5,21,10.17.2011,CSKA,Zalgiris Kaunas,FALSE
SHVED ALEXEY,15:21,4,2/5,0/1,0,0,0,0,6,0,2,1,0,2,2,5,10.26.2011,CSKA,Brose Baskets,TRUE
SHVED ALEXEY,24:57,7,1/4,1/2,2/2,0,0,0,7,0,1,0,0,2,1,8,11.02.2011,CSKA,Zagreb,FALSE
SHVED ALEXEY,21:02,10,3/9,1/3,1/1,0,3,3,1,1,0,0,1,1,2,7,11.10.2011,CSKA,Panathinaikos Athens,FALSE
SHVED ALEXEY,20:41,10,5/7,0/1,0,1,1,2,3,1,1,1,0,0,0,13,11.16.2011,CSKA,Unicaja Malaga,TRUE
SHVED ALEXEY,27:10,16,3/5,2/2,4/4,0,5,5,5,2,1,0,0,2,5,28,11.23.2011,CSKA,Zalgiris Kaunas,TRUE
SHVED ALEXEY,28:23,14,4/10,1/1,3/4,1,4,5,3,0,2,0,2,2,4,13,11.30.2011,CSKA,Brose Baskets,FALSE
